commit,step,label,p50,p95,p99
3fd654d48f1f21588c35f2b4875af5fd7eccde98,8,linuxd::worker_thread::handle_write_request(),26,31,33
3fd654d48f1f21588c35f2b4875af5fd7eccde98,9,nanvix-bench::read_exact(),22,24,27
3fd654d48f1f21588c35f2b4875af5fd7eccde98,10,Total,233,248,253
f98abc34bb2e7ce8a092de49a34ca90820554c2a,0,nanvix-bench::write_all(),,,
f98abc34bb2e7ce8a092de49a34ca90820554c2a,1,linuxd::worker_thread::handle_read_request(),88,99,110
f98abc34bb2e7ce8a092de49a34ca90820554c2a,2,uservm::io_thread::system_vm::read(),16,19,20
f98abc34bb2e7ce8a092de49a34ca90820554c2a,3,uservm::memory_thread::data_rx::recv(),7,7,10
f98abc34bb2e7ce8a092de49a34ca90820554c2a,4,uservm::lib::vm_input::vmexit(),17,20,25
f98abc34bb2e7ce8a092de49a34ca90820554c2a,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
f98abc34bb2e7ce8a092de49a34ca90820554c2a,6,uservm::lib::vm_output::send(),44,52,59
f98abc34bb2e7ce8a092de49a34ca90820554c2a,7,uservm::io_thread::system_vm::write(),9,13,13
f98abc34bb2e7ce8a092de49a34ca90820554c2a,8,linuxd::worker_thread::handle_write_request(),23,32,35
f98abc34bb2e7ce8a092de49a34ca90820554c2a,9,nanvix-bench::read_exact(),21,23,27
f98abc34bb2e7ce8a092de49a34ca90820554c2a,10,Total,225,248,257
658a5638aeaa0d3a36309bf8284cfb5d5dca7d1b,0,nanvix-bench::write_all(),,,
658a5638aeaa0d3a36309bf8284cfb5d5dca7d1b,1,linuxd::worker_thread::handle_read_request(),90,99,106
658a5638aeaa0d3a36309bf8284cfb5d5dca7d1b,2,uservm::io_thread::system_vm::read(),16,17,20
658a5638aeaa0d3a36309bf8284cfb5d5dca7d1b,3,uservm::memory_thread::data_rx::recv(),7,7,7
658a5638aeaa0d3a36309bf8284cfb5d5dca7d1b,4,uservm::lib::vm_input::vmexit(),18,20,24
658a5638aeaa0d3a36309bf8284cfb5d5dca7d1b,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
658a5638aeaa0d3a36309bf8284cfb5d5dca7d1b,6,uservm::lib::vm_output::send(),44,52,58
658a5638aeaa0d3a36309bf8284cfb5d5dca7d1b,7,uservm::io_thread::system_vm::write(),9,12,14
658a5638aeaa0d3a36309bf8284cfb5d5dca7d1b,8,linuxd::worker_thread::handle_write_request(),25,31,33
658a5638aeaa0d3a36309bf8284cfb5d5dca7d1b,9,nanvix-bench::read_exact(),21,23,25
658a5638aeaa0d3a36309bf8284cfb5d5dca7d1b,10,Total,231,248,253
06bcf29b5f8a0c626c1b1a8e98c6b816540d3d08,0,nanvix-bench::write_all(),,,
06bcf29b5f8a0c626c1b1a8e98c6b816540d3d08,1,linuxd::worker_thread::handle_read_request(),90,101,105
06bcf29b5f8a0c626c1b1a8e98c6b816540d3d08,2,uservm::io_thread::system_vm::read(),16,17,20
06bcf29b5f8a0c626c1b1a8e98c6b816540d3d08,3,uservm::memory_thread::data_rx::recv(),7,7,8
06bcf29b5f8a0c626c1b1a8e98c6b816540d3d08,4,uservm::lib::vm_input::vmexit(),17,20,25
06bcf29b5f8a0c626c1b1a8e98c6b816540d3d08,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
06bcf29b5f8a0c626c1b1a8e98c6b816540d3d08,6,uservm::lib::vm_output::send(),44,52,57
06bcf29b5f8a0c626c1b1a8e98c6b816540d3d08,7,uservm::io_thread::system_vm::write(),9,13,14
06bcf29b5f8a0c626c1b1a8e98c6b816540d3d08,8,linuxd::worker_thread::handle_write_request(),27,31,35
06bcf29b5f8a0c626c1b1a8e98c6b816540d3d08,9,nanvix-bench::read_exact(),21,23,26
06bcf29b5f8a0c626c1b1a8e98c6b816540d3d08,10,Total,234,249,256
392167886c37edccbd733c21d8ed508e4cef1e39,0,nanvix-bench::write_all(),,,
392167886c37edccbd733c21d8ed508e4cef1e39,1,linuxd::worker_thread::handle_read_request(),87,99,106
392167886c37edccbd733c21d8ed508e4cef1e39,2,uservm::io_thread::system_vm::read(),16,19,21
392167886c37edccbd733c21d8ed508e4cef1e39,3,uservm::memory_thread::data_rx::recv(),6,7,10
392167886c37edccbd733c21d8ed508e4cef1e39,4,uservm::lib::vm_input::vmexit(),17,20,24
392167886c37edccbd733c21d8ed508e4cef1e39,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
392167886c37edccbd733c21d8ed508e4cef1e39,6,uservm::lib::vm_output::send(),45,53,58
392167886c37edccbd733c21d8ed508e4cef1e39,7,uservm::io_thread::system_vm::write(),9,13,13
392167886c37edccbd733c21d8ed508e4cef1e39,8,linuxd::worker_thread::handle_write_request(),26,31,34
392167886c37edccbd733c21d8ed508e4cef1e39,9,nanvix-bench::read_exact(),22,23,27
392167886c37edccbd733c21d8ed508e4cef1e39,10,Total,228,247,253
ddd7eda301febdf45f7486c09aaabc526b20c001,0,nanvix-bench::write_all(),,,
ddd7eda301febdf45f7486c09aaabc526b20c001,1,linuxd::worker_thread::handle_read_request(),90,98,105
ddd7eda301febdf45f7486c09aaabc526b20c001,2,uservm::io_thread::system_vm::read(),16,17,20
ddd7eda301febdf45f7486c09aaabc526b20c001,3,uservm::memory_thread::data_rx::recv(),7,7,7
ddd7eda301febdf45f7486c09aaabc526b20c001,4,uservm::lib::vm_input::vmexit(),18,20,25
ddd7eda301febdf45f7486c09aaabc526b20c001,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
ddd7eda301febdf45f7486c09aaabc526b20c001,6,uservm::lib::vm_output::send(),44,53,58
ddd7eda301febdf45f7486c09aaabc526b20c001,7,uservm::io_thread::system_vm::write(),9,13,13
ddd7eda301febdf45f7486c09aaabc526b20c001,8,linuxd::worker_thread::handle_write_request(),27,31,33
ddd7eda301febdf45f7486c09aaabc526b20c001,9,nanvix-bench::read_exact(),22,23,27
ddd7eda301febdf45f7486c09aaabc526b20c001,10,Total,233,248,255
b2074bbc999e81183bfe7718f198f66b94269631,0,nanvix-bench::write_all(),,,
b2074bbc999e81183bfe7718f198f66b94269631,1,linuxd::worker_thread::handle_read_request(),89,99,105
b2074bbc999e81183bfe7718f198f66b94269631,2,uservm::io_thread::system_vm::read(),16,17,20
b2074bbc999e81183bfe7718f198f66b94269631,3,uservm::memory_thread::data_rx::recv(),6,7,8
b2074bbc999e81183bfe7718f198f66b94269631,4,uservm::lib::vm_input::vmexit(),17,20,23
b2074bbc999e81183bfe7718f198f66b94269631,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
b2074bbc999e81183bfe7718f198f66b94269631,6,uservm::lib::vm_output::send(),44,53,56
b2074bbc999e81183bfe7718f198f66b94269631,7,uservm::io_thread::system_vm::write(),10,13,14
b2074bbc999e81183bfe7718f198f66b94269631,8,linuxd::worker_thread::handle_write_request(),26,31,34
b2074bbc999e81183bfe7718f198f66b94269631,9,nanvix-bench::read_exact(),22,23,27
b2074bbc999e81183bfe7718f198f66b94269631,10,Total,232,248,253
92a417927b08690a46583ec9b2bebbf7ed411083,0,nanvix-bench::write_all(),,,
92a417927b08690a46583ec9b2bebbf7ed411083,1,linuxd::worker_thread::handle_read_request(),86,100,107
92a417927b08690a46583ec9b2bebbf7ed411083,2,uservm::io_thread::system_vm::read(),16,17,20
92a417927b08690a46583ec9b2bebbf7ed411083,3,uservm::memory_thread::data_rx::recv(),7,7,8
92a417927b08690a46583ec9b2bebbf7ed411083,4,uservm::lib::vm_input::vmexit(),19,20,27
92a417927b08690a46583ec9b2bebbf7ed411083,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
92a417927b08690a46583ec9b2bebbf7ed411083,6,uservm::lib::vm_output::send(),44,52,58
92a417927b08690a46583ec9b2bebbf7ed411083,7,uservm::io_thread::system_vm::write(),9,13,13
92a417927b08690a46583ec9b2bebbf7ed411083,8,linuxd::worker_thread::handle_write_request(),23,31,34
92a417927b08690a46583ec9b2bebbf7ed411083,9,nanvix-bench::read_exact(),22,23,27
92a417927b08690a46583ec9b2bebbf7ed411083,10,Total,226,249,258
b5b801cc30d3d0ecd75520f7ce4195e35d9ac783,0,nanvix-bench::write_all(),,,
b5b801cc30d3d0ecd75520f7ce4195e35d9ac783,1,linuxd::worker_thread::handle_read_request(),87,100,111
b5b801cc30d3d0ecd75520f7ce4195e35d9ac783,2,uservm::io_thread::system_vm::read(),16,17,19
b5b801cc30d3d0ecd75520f7ce4195e35d9ac783,3,uservm::memory_thread::data_rx::recv(),7,7,10
b5b801cc30d3d0ecd75520f7ce4195e35d9ac783,4,uservm::lib::vm_input::vmexit(),17,20,25
b5b801cc30d3d0ecd75520f7ce4195e35d9ac783,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
b5b801cc30d3d0ecd75520f7ce4195e35d9ac783,6,uservm::lib::vm_output::send(),44,53,63
b5b801cc30d3d0ecd75520f7ce4195e35d9ac783,7,uservm::io_thread::system_vm::write(),9,13,14
b5b801cc30d3d0ecd75520f7ce4195e35d9ac783,8,linuxd::worker_thread::handle_write_request(),25,31,34
b5b801cc30d3d0ecd75520f7ce4195e35d9ac783,9,nanvix-bench::read_exact(),22,23,28
b5b801cc30d3d0ecd75520f7ce4195e35d9ac783,10,Total,230,248,260
e17b10cda185f988f9b49db5add1d99617700e7e,0,nanvix-bench::write_all(),,,
e17b10cda185f988f9b49db5add1d99617700e7e,1,linuxd::worker_thread::handle_read_request(),87,100,107
e17b10cda185f988f9b49db5add1d99617700e7e,2,uservm::io_thread::system_vm::read(),16,17,21
e17b10cda185f988f9b49db5add1d99617700e7e,3,uservm::memory_thread::data_rx::recv(),7,7,8
e17b10cda185f988f9b49db5add1d99617700e7e,4,uservm::lib::vm_input::vmexit(),19,20,25
e17b10cda185f988f9b49db5add1d99617700e7e,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
e17b10cda185f988f9b49db5add1d99617700e7e,6,uservm::lib::vm_output::send(),44,53,59
e17b10cda185f988f9b49db5add1d99617700e7e,7,uservm::io_thread::system_vm::write(),9,13,14
e17b10cda185f988f9b49db5add1d99617700e7e,8,linuxd::worker_thread::handle_write_request(),26,30,32
e17b10cda185f988f9b49db5add1d99617700e7e,9,nanvix-bench::read_exact(),22,23,26
e17b10cda185f988f9b49db5add1d99617700e7e,10,Total,231,248,254
7d3c79d5ca9a87dbf0313668a6566d75cfff2a93,0,nanvix-bench::write_all(),,,
7d3c79d5ca9a87dbf0313668a6566d75cfff2a93,1,linuxd::worker_thread::handle_read_request(),88,100,105
7d3c79d5ca9a87dbf0313668a6566d75cfff2a93,2,uservm::io_thread::system_vm::read(),16,17,20
7d3c79d5ca9a87dbf0313668a6566d75cfff2a93,3,uservm::memory_thread::data_rx::recv(),6,7,9
7d3c79d5ca9a87dbf0313668a6566d75cfff2a93,4,uservm::lib::vm_input::vmexit(),17,20,25
7d3c79d5ca9a87dbf0313668a6566d75cfff2a93,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
7d3c79d5ca9a87dbf0313668a6566d75cfff2a93,6,uservm::lib::vm_output::send(),44,52,57
7d3c79d5ca9a87dbf0313668a6566d75cfff2a93,7,uservm::io_thread::system_vm::write(),10,13,14
7d3c79d5ca9a87dbf0313668a6566d75cfff2a93,8,linuxd::worker_thread::handle_write_request(),26,32,35
7d3c79d5ca9a87dbf0313668a6566d75cfff2a93,9,nanvix-bench::read_exact(),22,23,26
7d3c79d5ca9a87dbf0313668a6566d75cfff2a93,10,Total,229,247,253
269d1e2c55d78dca8b318825107ceaa68bec443b,0,nanvix-bench::write_all(),,,
269d1e2c55d78dca8b318825107ceaa68bec443b,1,linuxd::worker_thread::handle_read_request(),89,100,107
269d1e2c55d78dca8b318825107ceaa68bec443b,2,uservm::io_thread::system_vm::read(),16,18,22
269d1e2c55d78dca8b318825107ceaa68bec443b,3,uservm::memory_thread::data_rx::recv(),7,7,10
269d1e2c55d78dca8b318825107ceaa68bec443b,4,uservm::lib::vm_input::vmexit(),17,21,25
269d1e2c55d78dca8b318825107ceaa68bec443b,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
269d1e2c55d78dca8b318825107ceaa68bec443b,6,uservm::lib::vm_output::send(),45,52,58
269d1e2c55d78dca8b318825107ceaa68bec443b,7,uservm::io_thread::system_vm::write(),10,13,14
269d1e2c55d78dca8b318825107ceaa68bec443b,8,linuxd::worker_thread::handle_write_request(),27,31,34
269d1e2c55d78dca8b318825107ceaa68bec443b,9,nanvix-bench::read_exact(),22,28,38
269d1e2c55d78dca8b318825107ceaa68bec443b,10,Total,233,251,266
7c0fd8a844e4d691c6c96fca6a709995e3b92c6c,0,nanvix-bench::write_all(),,,
7c0fd8a844e4d691c6c96fca6a709995e3b92c6c,1,linuxd::worker_thread::handle_read_request(),90,99,106
7c0fd8a844e4d691c6c96fca6a709995e3b92c6c,2,uservm::io_thread::system_vm::read(),16,17,21
7c0fd8a844e4d691c6c96fca6a709995e3b92c6c,3,uservm::memory_thread::data_rx::recv(),7,7,8
7c0fd8a844e4d691c6c96fca6a709995e3b92c6c,4,uservm::lib::vm_input::vmexit(),17,20,25
7c0fd8a844e4d691c6c96fca6a709995e3b92c6c,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
7c0fd8a844e4d691c6c96fca6a709995e3b92c6c,6,uservm::lib::vm_output::send(),44,52,58
7c0fd8a844e4d691c6c96fca6a709995e3b92c6c,7,uservm::io_thread::system_vm::write(),9,13,14
7c0fd8a844e4d691c6c96fca6a709995e3b92c6c,8,linuxd::worker_thread::handle_write_request(),27,31,34
7c0fd8a844e4d691c6c96fca6a709995e3b92c6c,9,nanvix-bench::read_exact(),22,24,27
7c0fd8a844e4d691c6c96fca6a709995e3b92c6c,10,Total,234,249,256
3531d9ebc271394a1bc4f31863651f46b4bacc69,0,nanvix-bench::write_all(),,,
3531d9ebc271394a1bc4f31863651f46b4bacc69,1,linuxd::worker_thread::handle_read_request(),89,100,106
3531d9ebc271394a1bc4f31863651f46b4bacc69,2,uservm::io_thread::system_vm::read(),16,18,20
3531d9ebc271394a1bc4f31863651f46b4bacc69,3,uservm::memory_thread::data_rx::recv(),7,7,8
3531d9ebc271394a1bc4f31863651f46b4bacc69,4,uservm::lib::vm_input::vmexit(),18,20,25
3531d9ebc271394a1bc4f31863651f46b4bacc69,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
3531d9ebc271394a1bc4f31863651f46b4bacc69,6,uservm::lib::vm_output::send(),44,53,58
3531d9ebc271394a1bc4f31863651f46b4bacc69,7,uservm::io_thread::system_vm::write(),9,13,13
3531d9ebc271394a1bc4f31863651f46b4bacc69,8,linuxd::worker_thread::handle_write_request(),27,31,32
3531d9ebc271394a1bc4f31863651f46b4bacc69,9,nanvix-bench::read_exact(),22,23,26
3531d9ebc271394a1bc4f31863651f46b4bacc69,10,Total,232,249,256
ee509ebb6d7593d7afee856ead7a1255d6a705f7,0,nanvix-bench::write_all(),,,
ee509ebb6d7593d7afee856ead7a1255d6a705f7,1,linuxd::worker_thread::handle_read_request(),90,99,105
ee509ebb6d7593d7afee856ead7a1255d6a705f7,2,uservm::io_thread::system_vm::read(),16,17,20
ee509ebb6d7593d7afee856ead7a1255d6a705f7,3,uservm::memory_thread::data_rx::recv(),7,7,7
ee509ebb6d7593d7afee856ead7a1255d6a705f7,4,uservm::lib::vm_input::vmexit(),16,20,23
ee509ebb6d7593d7afee856ead7a1255d6a705f7,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
ee509ebb6d7593d7afee856ead7a1255d6a705f7,6,uservm::lib::vm_output::send(),45,53,58
ee509ebb6d7593d7afee856ead7a1255d6a705f7,7,uservm::io_thread::system_vm::write(),10,13,13
ee509ebb6d7593d7afee856ead7a1255d6a705f7,8,linuxd::worker_thread::handle_write_request(),27,32,34
ee509ebb6d7593d7afee856ead7a1255d6a705f7,9,nanvix-bench::read_exact(),22,24,26
ee509ebb6d7593d7afee856ead7a1255d6a705f7,10,Total,233,249,254
d28c203afc28ff4c024a6453a430d34dba1feaef,0,nanvix-bench::write_all(),,,
d28c203afc28ff4c024a6453a430d34dba1feaef,1,linuxd::worker_thread::handle_read_request(),90,101,108
d28c203afc28ff4c024a6453a430d34dba1feaef,2,uservm::io_thread::system_vm::read(),16,17,19
d28c203afc28ff4c024a6453a430d34dba1feaef,3,uservm::memory_thread::data_rx::recv(),6,7,8
d28c203afc28ff4c024a6453a430d34dba1feaef,4,uservm::lib::vm_input::vmexit(),17,20,25
d28c203afc28ff4c024a6453a430d34dba1feaef,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
d28c203afc28ff4c024a6453a430d34dba1feaef,6,uservm::lib::vm_output::send(),45,53,58
d28c203afc28ff4c024a6453a430d34dba1feaef,7,uservm::io_thread::system_vm::write(),10,12,13
d28c203afc28ff4c024a6453a430d34dba1feaef,8,linuxd::worker_thread::handle_write_request(),28,31,35
d28c203afc28ff4c024a6453a430d34dba1feaef,9,nanvix-bench::read_exact(),22,23,27
d28c203afc28ff4c024a6453a430d34dba1feaef,10,Total,236,250,256
04f46119c2bd9c5bbe82850f440af90b2c1e934f,0,nanvix-bench::write_all(),,,
04f46119c2bd9c5bbe82850f440af90b2c1e934f,1,linuxd::worker_thread::handle_read_request(),80,101,105
04f46119c2bd9c5bbe82850f440af90b2c1e934f,2,uservm::io_thread::system_vm::read(),16,19,21
04f46119c2bd9c5bbe82850f440af90b2c1e934f,3,uservm::memory_thread::data_rx::recv(),7,7,8
04f46119c2bd9c5bbe82850f440af90b2c1e934f,4,uservm::lib::vm_input::vmexit(),18,20,25
04f46119c2bd9c5bbe82850f440af90b2c1e934f,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
04f46119c2bd9c5bbe82850f440af90b2c1e934f,6,uservm::lib::vm_output::send(),44,52,57
04f46119c2bd9c5bbe82850f440af90b2c1e934f,7,uservm::io_thread::system_vm::write(),9,13,14
04f46119c2bd9c5bbe82850f440af90b2c1e934f,8,linuxd::worker_thread::handle_write_request(),20,32,34
04f46119c2bd9c5bbe82850f440af90b2c1e934f,9,nanvix-bench::read_exact(),22,24,27
04f46119c2bd9c5bbe82850f440af90b2c1e934f,10,Total,223,246,255
6b5f51a2869a99bb0bdad0a8ea76e8f61854f5b2,0,nanvix-bench::write_all(),,,
6b5f51a2869a99bb0bdad0a8ea76e8f61854f5b2,1,linuxd::worker_thread::handle_read_request(),89,100,106
6b5f51a2869a99bb0bdad0a8ea76e8f61854f5b2,2,uservm::io_thread::system_vm::read(),16,17,21
6b5f51a2869a99bb0bdad0a8ea76e8f61854f5b2,3,uservm::memory_thread::data_rx::recv(),7,7,8
6b5f51a2869a99bb0bdad0a8ea76e8f61854f5b2,4,uservm::lib::vm_input::vmexit(),19,20,24
6b5f51a2869a99bb0bdad0a8ea76e8f61854f5b2,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
6b5f51a2869a99bb0bdad0a8ea76e8f61854f5b2,6,uservm::lib::vm_output::send(),45,52,58
6b5f51a2869a99bb0bdad0a8ea76e8f61854f5b2,7,uservm::io_thread::system_vm::write(),10,13,14
6b5f51a2869a99bb0bdad0a8ea76e8f61854f5b2,8,linuxd::worker_thread::handle_write_request(),26,31,34
6b5f51a2869a99bb0bdad0a8ea76e8f61854f5b2,9,nanvix-bench::read_exact(),23,24,27
6b5f51a2869a99bb0bdad0a8ea76e8f61854f5b2,10,Total,233,250,256
dfe3586591660a23249327ac2164f569e7b70d3a,0,nanvix-bench::write_all(),,,
dfe3586591660a23249327ac2164f569e7b70d3a,1,linuxd::worker_thread::handle_read_request(),89,100,105
dfe3586591660a23249327ac2164f569e7b70d3a,2,uservm::io_thread::system_vm::read(),16,17,20
dfe3586591660a23249327ac2164f569e7b70d3a,3,uservm::memory_thread::data_rx::recv(),6,7,8
dfe3586591660a23249327ac2164f569e7b70d3a,4,uservm::lib::vm_input::vmexit(),17,20,25
dfe3586591660a23249327ac2164f569e7b70d3a,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
dfe3586591660a23249327ac2164f569e7b70d3a,6,uservm::lib::vm_output::send(),45,52,58
dfe3586591660a23249327ac2164f569e7b70d3a,7,uservm::io_thread::system_vm::write(),10,13,14
dfe3586591660a23249327ac2164f569e7b70d3a,8,linuxd::worker_thread::handle_write_request(),27,31,34
dfe3586591660a23249327ac2164f569e7b70d3a,9,nanvix-bench::read_exact(),22,24,29
dfe3586591660a23249327ac2164f569e7b70d3a,10,Total,234,250,258
5bf28380540d794571c0b7bb010435c9f2fe0eaa,0,nanvix-bench::write_all(),,,
5bf28380540d794571c0b7bb010435c9f2fe0eaa,1,linuxd::worker_thread::handle_read_request(),91,101,105
5bf28380540d794571c0b7bb010435c9f2fe0eaa,2,uservm::io_thread::system_vm::read(),16,17,19
5bf28380540d794571c0b7bb010435c9f2fe0eaa,3,uservm::memory_thread::data_rx::recv(),6,7,7
5bf28380540d794571c0b7bb010435c9f2fe0eaa,4,uservm::lib::vm_input::vmexit(),17,20,23
5bf28380540d794571c0b7bb010435c9f2fe0eaa,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
5bf28380540d794571c0b7bb010435c9f2fe0eaa,6,uservm::lib::vm_output::send(),44,52,58
5bf28380540d794571c0b7bb010435c9f2fe0eaa,7,uservm::io_thread::system_vm::write(),10,12,13
5bf28380540d794571c0b7bb010435c9f2fe0eaa,8,linuxd::worker_thread::handle_write_request(),28,31,34
5bf28380540d794571c0b7bb010435c9f2fe0eaa,9,nanvix-bench::read_exact(),22,24,27
5bf28380540d794571c0b7bb010435c9f2fe0eaa,10,Total,235,250,258
3960ee117e53e81e84bf47cefc2b5b09ce48e373,0,nanvix-bench::write_all(),,,
3960ee117e53e81e84bf47cefc2b5b09ce48e373,1,linuxd::worker_thread::handle_read_request(),88,99,106
3960ee117e53e81e84bf47cefc2b5b09ce48e373,2,uservm::io_thread::system_vm::read(),16,18,20
3960ee117e53e81e84bf47cefc2b5b09ce48e373,3,uservm::memory_thread::data_rx::recv(),7,7,7
3960ee117e53e81e84bf47cefc2b5b09ce48e373,4,uservm::lib::vm_input::vmexit(),17,21,25
3960ee117e53e81e84bf47cefc2b5b09ce48e373,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
3960ee117e53e81e84bf47cefc2b5b09ce48e373,6,uservm::lib::vm_output::send(),44,51,57
3960ee117e53e81e84bf47cefc2b5b09ce48e373,7,uservm::io_thread::system_vm::write(),9,13,14
3960ee117e53e81e84bf47cefc2b5b09ce48e373,8,linuxd::worker_thread::handle_write_request(),26,31,35
3960ee117e53e81e84bf47cefc2b5b09ce48e373,9,nanvix-bench::read_exact(),22,24,27
3960ee117e53e81e84bf47cefc2b5b09ce48e373,10,Total,232,248,258
bfd4c0f9143085aea49aca8afbb0142cc790b67e,0,nanvix-bench::write_all(),,,
bfd4c0f9143085aea49aca8afbb0142cc790b67e,1,linuxd::worker_thread::handle_read_request(),87,98,103
bfd4c0f9143085aea49aca8afbb0142cc790b67e,2,uservm::io_thread::system_vm::read(),16,19,21
bfd4c0f9143085aea49aca8afbb0142cc790b67e,3,uservm::memory_thread::data_rx::recv(),6,7,8
bfd4c0f9143085aea49aca8afbb0142cc790b67e,4,uservm::lib::vm_input::vmexit(),17,20,23
bfd4c0f9143085aea49aca8afbb0142cc790b67e,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
bfd4c0f9143085aea49aca8afbb0142cc790b67e,6,uservm::lib::vm_output::send(),44,52,57
bfd4c0f9143085aea49aca8afbb0142cc790b67e,7,uservm::io_thread::system_vm::write(),9,13,13
bfd4c0f9143085aea49aca8afbb0142cc790b67e,8,linuxd::worker_thread::handle_write_request(),26,31,34
bfd4c0f9143085aea49aca8afbb0142cc790b67e,9,nanvix-bench::read_exact(),22,23,27
bfd4c0f9143085aea49aca8afbb0142cc790b67e,10,Total,228,245,251
2c3b40e0fa20ca8b9c9e80eac0941e4f30e0b16c,0,nanvix-bench::write_all(),,,
2c3b40e0fa20ca8b9c9e80eac0941e4f30e0b16c,1,linuxd::worker_thread::handle_read_request(),87,99,106
2c3b40e0fa20ca8b9c9e80eac0941e4f30e0b16c,2,uservm::io_thread::system_vm::read(),16,19,20
2c3b40e0fa20ca8b9c9e80eac0941e4f30e0b16c,3,uservm::memory_thread::data_rx::recv(),7,7,9
2c3b40e0fa20ca8b9c9e80eac0941e4f30e0b16c,4,uservm::lib::vm_input::vmexit(),18,20,25
2c3b40e0fa20ca8b9c9e80eac0941e4f30e0b16c,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
2c3b40e0fa20ca8b9c9e80eac0941e4f30e0b16c,6,uservm::lib::vm_output::send(),44,53,59
2c3b40e0fa20ca8b9c9e80eac0941e4f30e0b16c,7,uservm::io_thread::system_vm::write(),9,13,14
2c3b40e0fa20ca8b9c9e80eac0941e4f30e0b16c,8,linuxd::worker_thread::handle_write_request(),25,31,33
2c3b40e0fa20ca8b9c9e80eac0941e4f30e0b16c,9,nanvix-bench::read_exact(),22,24,27
2c3b40e0fa20ca8b9c9e80eac0941e4f30e0b16c,10,Total,228,246,254
235b4bb3976dc6d1524b6f1fbe0e4522608823c0,0,nanvix-bench::write_all(),,,
235b4bb3976dc6d1524b6f1fbe0e4522608823c0,1,linuxd::worker_thread::handle_read_request(),78,101,110
235b4bb3976dc6d1524b6f1fbe0e4522608823c0,2,uservm::io_thread::system_vm::read(),16,17,20
235b4bb3976dc6d1524b6f1fbe0e4522608823c0,3,uservm::memory_thread::data_rx::recv(),7,7,8
235b4bb3976dc6d1524b6f1fbe0e4522608823c0,4,uservm::lib::vm_input::vmexit(),19,21,25
235b4bb3976dc6d1524b6f1fbe0e4522608823c0,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
235b4bb3976dc6d1524b6f1fbe0e4522608823c0,6,uservm::lib::vm_output::send(),44,53,60
235b4bb3976dc6d1524b6f1fbe0e4522608823c0,7,uservm::io_thread::system_vm::write(),9,13,13
235b4bb3976dc6d1524b6f1fbe0e4522608823c0,8,linuxd::worker_thread::handle_write_request(),15,31,34
235b4bb3976dc6d1524b6f1fbe0e4522608823c0,9,nanvix-bench::read_exact(),23,24,28
235b4bb3976dc6d1524b6f1fbe0e4522608823c0,10,Total,219,245,257
9d18de42e787ba0bcbc8e8614607b6f29d3f4c51,0,nanvix-bench::write_all(),,,
9d18de42e787ba0bcbc8e8614607b6f29d3f4c51,1,linuxd::worker_thread::handle_read_request(),83,101,106
9d18de42e787ba0bcbc8e8614607b6f29d3f4c51,2,uservm::io_thread::system_vm::read(),16,17,21
9d18de42e787ba0bcbc8e8614607b6f29d3f4c51,3,uservm::memory_thread::data_rx::recv(),7,7,9
9d18de42e787ba0bcbc8e8614607b6f29d3f4c51,4,uservm::lib::vm_input::vmexit(),17,21,25
9d18de42e787ba0bcbc8e8614607b6f29d3f4c51,5,uservm::lib::vm_input::vm_write_bytes(),0,1,1
9d18de42e787ba0bcbc8e8614607b6f29d3f4c51,6,uservm::lib::vm_output::send(),44,52,59
9d18de42e787ba0bcbc8e8614607b6f29d3f4c51,7,uservm::io_thread::system_vm::write(),9,13,13
9d18de42e787ba0bcbc8e8614607b6f29d3f4c51,8,linuxd::worker_thread::handle_write_request(),18,31,34
9d18de42e787ba0bcbc8e8614607b6f29d3f4c51,9,nanvix-bench::read_exact(),22,24,27
9d18de42e787ba0bcbc8e8614607b6f29d3f4c51,10,Total,223,247,257
1117532dc65e20ac71c5c771ff8a4319cec13f77,0,nanvix-bench::write_all(),,,
1117532dc65e20ac71c5c771ff8a4319cec13f77,1,linuxd::worker_thread::handle_read_request(),91,102,109
1117532dc65e20ac71c5c771ff8a4319cec13f77,2,uservm::io_thread::system_vm::read(),16,17,20
